turn_num,p1_poke0_fusion_id,p1_poke0_type1,p1_poke0_type2,p1_poke0_type3,p1_poke0_type4,p1_poke0_hp,p1_poke0_attack,p1_poke0_special-attack,p1_poke0_defense,p1_poke0_special-defense,p1_poke0_speed,p1_poke0_move1,p1_poke0_move2,p1_poke0_move3,p1_poke0_move4,p1_poke0_ability,p1_poke0_hpPercent,p1_poke0_item,p1_poke0_status,p1_poke1_fusion_id,p1_poke1_type1,p1_poke1_type2,p1_poke1_type3,p1_poke1_type4,p1_poke1_hp,p1_poke1_attack,p1_poke1_special-attack,p1_poke1_defense,p1_poke1_special-defense,p1_poke1_speed,p1_poke1_move1,p1_poke1_move2,p1_poke1_move3,p1_poke1_move4,p1_poke1_ability,p1_poke1_hpPercent,p1_poke1_item,p1_poke1_status,p1_poke2_fusion_id,p1_poke2_type1,p1_poke2_type2,p1_poke2_type3,p1_poke2_type4,p1_poke2_hp,p1_poke2_attack,p1_poke2_special-attack,p1_poke2_defense,p1_poke2_special-defense,p1_poke2_speed,p1_poke2_move1,p1_poke2_move2,p1_poke2_move3,p1_poke2_move4,p1_poke2_ability,p1_poke2_hpPercent,p1_poke2_item,p1_poke2_status,p1_poke3_fusion_id,p1_poke3_type1,p1_poke3_type2,p1_poke3_type3,p1_poke3_type4,p1_poke3_hp,p1_poke3_attack,p1_poke3_special-attack,p1_poke3_defense,p1_poke3_special-defense,p1_poke3_speed,p1_poke3_move1,p1_poke3_move2,p1_poke3_move3,p1_poke3_move4,p1_poke3_ability,p1_poke3_hpPercent,p1_poke3_item,p1_poke3_status,p1_poke4_fusion_id,p1_poke4_type1,p1_poke4_type2,p1_poke4_type3,p1_poke4_type4,p1_poke4_hp,p1_poke4_attack,p1_poke4_special-attack,p1_poke4_defense,p1_poke4_special-defense,p1_poke4_speed,p1_poke4_move1,p1_poke4_move2,p1_poke4_move3,p1_poke4_move4,p1_poke4_ability,p1_poke4_hpPercent,p1_poke4_item,p1_poke4_status,p1_poke5_fusion_id,p1_poke5_type1,p1_poke5_type2,p1_poke5_type3,p1_poke5_type4,p1_poke5_hp,p1_poke5_attack,p1_poke5_special-attack,p1_poke5_defense,p1_poke5_special-defense,p1_poke5_speed,p1_poke5_move1,p1_poke5_move2,p1_poke5_move3,p1_poke5_move4,p1_poke5_ability,p1_poke5_hpPercent,p1_poke5_item,p1_poke5_status,p1_curr_active,p2_poke0_fusion_id,p2_poke0_type1,p2_poke0_type2,p2_poke0_type3,p2_poke0_type4,p2_poke0_hp,p2_poke0_attack,p2_poke0_special-attack,p2_poke0_defense,p2_poke0_special-defense,p2_poke0_speed,p2_poke0_move1,p2_poke0_move2,p2_poke0_move3,p2_poke0_move4,p2_poke0_ability,p2_poke0_hpPercent,p2_poke0_item,p2_poke0_status,p2_poke1_fusion_id,p2_poke1_type1,p2_poke1_type2,p2_poke1_type3,p2_poke1_type4,p2_poke1_hp,p2_poke1_attack,p2_poke1_special-attack,p2_poke1_defense,p2_poke1_special-defense,p2_poke1_speed,p2_poke1_move1,p2_poke1_move2,p2_poke1_move3,p2_poke1_move4,p2_poke1_ability,p2_poke1_hpPercent,p2_poke1_item,p2_poke1_status,p2_poke2_fusion_id,p2_poke2_type1,p2_poke2_type2,p2_poke2_type3,p2_poke2_type4,p2_poke2_hp,p2_poke2_attack,p2_poke2_special-attack,p2_poke2_defense,p2_poke2_special-defense,p2_poke2_speed,p2_poke2_move1,p2_poke2_move2,p2_poke2_move3,p2_poke2_move4,p2_poke2_ability,p2_poke2_hpPercent,p2_poke2_item,p2_poke2_status,p2_poke3_fusion_id,p2_poke3_type1,p2_poke3_type2,p2_poke3_type3,p2_poke3_type4,p2_poke3_hp,p2_poke3_attack,p2_poke3_special-attack,p2_poke3_defense,p2_poke3_special-defense,p2_poke3_speed,p2_poke3_move1,p2_poke3_move2,p2_poke3_move3,p2_poke3_move4,p2_poke3_ability,p2_poke3_hpPercent,p2_poke3_item,p2_poke3_status,p2_poke4_fusion_id,p2_poke4_type1,p2_poke4_type2,p2_poke4_type3,p2_poke4_type4,p2_poke4_hp,p2_poke4_attack,p2_poke4_special-attack,p2_poke4_defense,p2_poke4_special-defense,p2_poke4_speed,p2_poke4_move1,p2_poke4_move2,p2_poke4_move3,p2_poke4_move4,p2_poke4_ability,p2_poke4_hpPercent,p2_poke4_item,p2_poke4_status,p2_poke5_fusion_id,p2_poke5_type1,p2_poke5_type2,p2_poke5_type3,p2_poke5_type4,p2_poke5_hp,p2_poke5_attack,p2_poke5_special-attack,p2_poke5_defense,p2_poke5_special-defense,p2_poke5_speed,p2_poke5_move1,p2_poke5_move2,p2_poke5_move3,p2_poke5_move4,p2_poke5_ability,p2_poke5_hpPercent,p2_poke5_item,p2_poke5_status,p2_curr_active,decision,decision_type,Win
75,73,100,92,76,82,233,-1,-1,-1,-1,0,234,0,8.6546,14,16,18,18,95,130,98,71,83,77,-1,-1,-1,-1,-1,100,0,0,5.69884,14,2,18,18,91,115,93,99,81,85,175,522,-1,-1,-1,34,0,4,14.41772,14,1,18,18,78,93,71,128,105,92,-1,-1,-1,-1,-1,100,0,0,35.6966,17,14,18,18,94,91,81,115,116,85,-1,-1,-1,-1,-1,100,0,0,12.23932,7,14,18,18,82,128,86,66,76,108,-1,-1,-1,-1,-1,100,0,0,2,1637607.85028,5,12,16,18,302,100,200,100,200,50,80,752,39,-1,-1,-1,0,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,838,194,-1,-1,-1,0,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,-1,-1,-1,-1,-1,100,0,0,3892892.9236,10,16,4,18,302,100,100,100,100,100,100,800,600,403,-1,-1,70,234,0,1874660.55824,1,2,4,18,302,109,105,111,101,108,95,-1,-1,-1,-1,-1,100,0,0,36596.5848,9,5,1,3,302,100,100,125,125,100,90,-1,-1,-1,-1,-1,100,0,0,3,1,unknown,0
75,73,100,92,76,82,233,-1,-1,-1,-1,0,234,0,8.6546,14,16,18,18,95,130,98,71,83,77,-1,-1,-1,-1,-1,100,0,0,5.69884,14,2,18,18,91,115,93,99,81,85,175,522,-1,-1,-1,18,0,4,14.41772,14,1,18,18,78,93,71,128,105,92,-1,-1,-1,-1,-1,100,0,0,35.6966,17,14,18,18,94,91,81,115,116,85,-1,-1,-1,-1,-1,100,0,0,12.23932,7,14,18,18,82,128,86,66,76,108,-1,-1,-1,-1,-1,100,0,0,2,1637607.85028,5,12,16,18,302,100,200,100,200,50,80,752,39,-1,-1,-1,0,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,838,194,-1,-1,-1,0,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,-1,-1,-1,-1,-1,100,0,0,3892892.9236,10,16,4,18,302,100,100,100,100,100,100,800,600,403,-1,-1,76,234,0,1874660.55824,1,2,4,18,302,109,105,111,101,108,95,-1,-1,-1,-1,-1,100,0,0,36596.5848,9,5,1,3,302,100,100,125,125,100,90,-1,-1,-1,-1,-1,100,0,0,3,1,unknown,0
75,73,100,92,76,82,233,-1,-1,-1,-1,0,234,0,8.6546,14,16,18,18,95,130,98,71,83,77,-1,-1,-1,-1,-1,100,0,0,5.69884,14,2,18,18,91,115,93,99,81,85,175,522,-1,-1,-1,3,0,4,14.41772,14,1,18,18,78,93,71,128,105,92,-1,-1,-1,-1,-1,100,0,0,35.6966,17,14,18,18,94,91,81,115,116,85,-1,-1,-1,-1,-1,100,0,0,12.23932,7,14,18,18,82,128,86,66,76,108,-1,-1,-1,-1,-1,100,0,0,2,1637607.85028,5,12,16,18,302,100,200,100,200,50,80,752,39,-1,-1,-1,0,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,838,194,-1,-1,-1,0,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,-1,-1,-1,-1,-1,100,0,0,3892892.9236,10,16,4,18,302,100,100,100,100,100,100,800,600,403,-1,-1,82,234,0,1874660.55824,1,2,4,18,302,109,105,111,101,108,95,-1,-1,-1,-1,-1,100,0,0,36596.5848,9,5,1,3,302,100,100,125,125,100,90,-1,-1,-1,-1,-1,100,0,0,3,1,unknown,0
75,73,100,92,76,82,233,-1,-1,-1,-1,0,234,0,8.6546,14,16,18,18,95,130,98,71,83,77,-1,-1,-1,-1,-1,100,0,0,5.69884,14,2,18,18,91,115,93,99,81,85,175,522,-1,-1,-1,0,0,4,14.41772,14,1,18,18,78,93,71,128,105,92,-1,-1,-1,-1,-1,100,0,0,35.6966,17,14,18,18,94,91,81,115,116,85,-1,-1,-1,-1,-1,100,0,0,12.23932,7,14,18,18,82,128,86,66,76,108,-1,-1,-1,-1,-1,100,0,0,1,1637607.85028,5,12,16,18,302,100,200,100,200,50,80,752,39,-1,-1,-1,0,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,838,194,-1,-1,-1,0,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,-1,-1,-1,-1,-1,100,0,0,3892892.9236,10,16,4,18,302,100,100,100,100,100,100,800,600,403,-1,-1,88,234,0,1874660.55824,1,2,4,18,302,109,105,111,101,108,95,-1,-1,-1,-1,-1,100,0,0,36596.5848,9,5,1,3,302,100,100,125,125,100,90,-1,-1,-1,-1,-1,100,0,0,3,6,passive,0
75,73,100,92,76,82,233,-1,-1,-1,-1,0,234,0,8.6546,14,16,18,18,95,130,98,71,83,77,234,-1,-1,-1,-1,91,270,0,5.69884,14,2,18,18,91,115,93,99,81,85,175,522,-1,-1,-1,0,0,4,14.41772,14,1,18,18,78,93,71,128,105,92,-1,-1,-1,-1,-1,100,0,0,35.6966,17,14,18,18,94,91,81,115,116,85,-1,-1,-1,-1,-1,100,0,0,12.23932,7,14,18,18,82,128,86,66,76,108,-1,-1,-1,-1,-1,100,0,0,1,1637607.85028,5,12,16,18,302,100,200,100,200,50,80,752,39,-1,-1,-1,0,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,838,194,-1,-1,-1,0,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,-1,-1,-1,-1,-1,100,0,0,3892892.9236,10,16,4,18,302,100,100,100,100,100,100,800,600,403,-1,-1,7,234,0,1874660.55824,1,2,4,18,302,109,105,111,101,108,95,-1,-1,-1,-1,-1,100,0,0,36596.5848,9,5,1,3,302,100,100,125,125,100,90,-1,-1,-1,-1,-1,100,0,0,3,6,passive,0
75,73,100,92,76,82,233,-1,-1,-1,-1,0,234,0,8.6546,14,16,18,18,95,130,98,71,83,77,234,90,-1,-1,-1,81,270,0,5.69884,14,2,18,18,91,115,93,99,81,85,175,522,-1,-1,-1,0,0,4,14.41772,14,1,18,18,78,93,71,128,105,92,-1,-1,-1,-1,-1,100,0,0,35.6966,17,14,18,18,94,91,81,115,116,85,-1,-1,-1,-1,-1,100,0,0,12.23932,7,14,18,18,82,128,86,66,76,108,-1,-1,-1,-1,-1,100,0,0,1,1637607.85028,5,12,16,18,302,100,200,100,200,50,80,752,39,-1,-1,-1,0,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,838,194,-1,-1,-1,0,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,-1,-1,-1,-1,-1,100,0,0,3892892.9236,10,16,4,18,302,100,100,100,100,100,100,800,600,403,-1,-1,7,234,0,1874660.55824,1,2,4,18,302,109,105,111,101,108,95,-1,-1,-1,-1,-1,91,0,0,36596.5848,9,5,1,3,302,100,100,125,125,100,90,-1,-1,-1,-1,-1,100,0,0,4,1,unknown,0
75,73,100,92,76,82,233,-1,-1,-1,-1,0,234,0,8.6546,14,16,18,18,95,130,98,71,83,77,234,90,-1,-1,-1,72,270,0,5.69884,14,2,18,18,91,115,93,99,81,85,175,522,-1,-1,-1,0,0,4,14.41772,14,1,18,18,78,93,71,128,105,92,-1,-1,-1,-1,-1,100,0,0,35.6966,17,14,18,18,94,91,81,115,116,85,-1,-1,-1,-1,-1,100,0,0,12.23932,7,14,18,18,82,128,86,66,76,108,-1,-1,-1,-1,-1,100,0,0,1,1637607.85028,5,12,16,18,302,100,200,100,200,50,80,752,39,-1,-1,-1,0,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,838,194,-1,-1,-1,0,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,-1,-1,-1,-1,-1,100,0,0,3892892.9236,10,16,4,18,302,100,100,100,100,100,100,800,600,403,-1,-1,7,234,0,1874660.55824,1,2,4,18,302,109,105,111,101,108,95,221,-1,-1,-1,-1,81,270,0,36596.5848,9,5,1,3,302,100,100,125,125,100,90,-1,-1,-1,-1,-1,100,0,0,4,1,unknown,0
75,73,100,92,76,82,233,-1,-1,-1,-1,0,234,0,8.6546,14,16,18,18,95,130,98,71,83,77,234,90,767,-1,-1,28,270,0,5.69884,14,2,18,18,91,115,93,99,81,85,175,522,-1,-1,-1,0,0,4,14.41772,14,1,18,18,78,93,71,128,105,92,-1,-1,-1,-1,-1,100,0,0,35.6966,17,14,18,18,94,91,81,115,116,85,-1,-1,-1,-1,-1,100,0,0,12.23932,7,14,18,18,82,128,86,66,76,108,-1,-1,-1,-1,-1,100,0,0,1,1637607.85028,5,12,16,18,302,100,200,100,200,50,80,752,39,-1,-1,-1,0,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,838,194,-1,-1,-1,0,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,-1,-1,-1,-1,-1,100,0,0,3892892.9236,10,16,4,18,302,100,100,100,100,100,100,800,600,403,-1,-1,7,234,0,1874660.55824,1,2,4,18,302,109,105,111,101,108,95,221,562,-1,-1,-1,71,270,0,36596.5848,9,5,1,3,302,100,100,125,125,100,90,-1,-1,-1,-1,-1,100,0,0,4,2,unknown,0
75,73,100,92,76,82,233,-1,-1,-1,-1,0,234,0,8.6546,14,16,18,18,95,130,98,71,83,77,234,90,767,-1,-1,0,270,0,5.69884,14,2,18,18,91,115,93,99,81,85,175,522,-1,-1,-1,0,0,4,14.41772,14,1,18,18,78,93,71,128,105,92,-1,-1,-1,-1,-1,100,0,0,35.6966,17,14,18,18,94,91,81,115,116,85,-1,-1,-1,-1,-1,100,0,0,12.23932,7,14,18,18,82,128,86,66,76,108,-1,-1,-1,-1,-1,100,0,0,4,1637607.85028,5,12,16,18,302,100,200,100,200,50,80,752,39,-1,-1,-1,0,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,838,194,-1,-1,-1,0,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,-1,-1,-1,-1,-1,100,0,0,3892892.9236,10,16,4,18,302,100,100,100,100,100,100,800,600,403,-1,-1,7,234,0,1874660.55824,1,2,4,18,302,109,105,111,101,108,95,221,562,-1,-1,-1,40,270,0,36596.5848,9,5,1,3,302,100,100,125,125,100,90,-1,-1,-1,-1,-1,100,0,0,4,9,passive,0
75,73,100,92,76,82,233,-1,-1,-1,-1,0,234,0,8.6546,14,16,18,18,95,130,98,71,83,77,234,90,767,-1,-1,0,270,0,5.69884,14,2,18,18,91,115,93,99,81,85,175,522,-1,-1,-1,0,0,4,14.41772,14,1,18,18,78,93,71,128,105,92,-1,-1,-1,-1,-1,100,0,0,35.6966,17,14,18,18,94,91,81,115,116,85,95,-1,-1,-1,-1,29,0,0,12.23932,7,14,18,18,82,128,86,66,76,108,-1,-1,-1,-1,-1,100,0,0,4,1637607.85028,5,12,16,18,302,100,200,100,200,50,80,752,39,-1,-1,-1,0,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,838,194,-1,-1,-1,0,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,-1,-1,-1,-1,-1,100,0,0,3892892.9236,10,16,4,18,302,100,100,100,100,100,100,800,600,403,-1,-1,7,234,0,1874660.55824,1,2,4,18,302,109,105,111,101,108,95,221,562,237,-1,-1,30,270,0,36596.5848,9,5,1,3,302,100,100,125,125,100,90,-1,-1,-1,-1,-1,100,0,0,4,9,passive,0
75,73,100,92,76,82,233,-1,-1,-1,-1,0,234,0,8.6546,14,16,18,18,95,130,98,71,83,77,234,90,767,-1,-1,0,270,0,5.69884,14,2,18,18,91,115,93,99,81,85,175,522,-1,-1,-1,0,0,4,14.41772,14,1,18,18,78,93,71,128,105,92,-1,-1,-1,-1,-1,100,0,0,35.6966,17,14,18,18,94,91,81,115,116,85,95,-1,-1,-1,-1,0,0,0,12.23932,7,14,18,18,82,128,86,66,76,108,-1,-1,-1,-1,-1,100,0,0,3,1637607.85028,5,12,16,18,302,100,200,100,200,50,80,752,39,-1,-1,-1,0,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,838,194,-1,-1,-1,0,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,-1,-1,-1,-1,-1,100,0,0,3892892.9236,10,16,4,18,302,100,100,100,100,100,100,800,600,403,-1,-1,7,234,0,1874660.55824,1,2,4,18,302,109,105,111,101,108,95,221,562,237,-1,-1,20,270,0,36596.5848,9,5,1,3,302,100,100,125,125,100,90,-1,-1,-1,-1,-1,100,0,0,4,8,passive,0
75,73,100,92,76,82,233,-1,-1,-1,-1,0,234,0,8.6546,14,16,18,18,95,130,98,71,83,77,234,90,767,-1,-1,0,270,0,5.69884,14,2,18,18,91,115,93,99,81,85,175,522,-1,-1,-1,0,0,4,14.41772,14,1,18,18,78,93,71,128,105,92,647,-1,-1,-1,-1,23,0,0,35.6966,17,14,18,18,94,91,81,115,116,85,95,-1,-1,-1,-1,0,0,0,12.23932,7,14,18,18,82,128,86,66,76,108,-1,-1,-1,-1,-1,100,0,0,3,1637607.85028,5,12,16,18,302,100,200,100,200,50,80,752,39,-1,-1,-1,0,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,838,194,-1,-1,-1,0,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,-1,-1,-1,-1,-1,100,0,0,3892892.9236,10,16,4,18,302,100,100,100,100,100,100,800,600,403,-1,-1,7,234,0,1874660.55824,1,2,4,18,302,109,105,111,101,108,95,221,562,237,798,-1,0,270,0,36596.5848,9,5,1,3,302,100,100,125,125,100,90,-1,-1,-1,-1,-1,100,0,0,2,8,passive,0
75,73,100,92,76,82,233,-1,-1,-1,-1,0,234,0,8.6546,14,16,18,18,95,130,98,71,83,77,234,90,767,-1,-1,0,270,0,5.69884,14,2,18,18,91,115,93,99,81,85,175,522,-1,-1,-1,0,0,4,14.41772,14,1,18,18,78,93,71,128,105,92,647,-1,-1,-1,-1,0,0,0,35.6966,17,14,18,18,94,91,81,115,116,85,95,-1,-1,-1,-1,0,0,0,12.23932,7,14,18,18,82,128,86,66,76,108,-1,-1,-1,-1,-1,100,0,0,5,1637607.85028,5,12,16,18,302,100,200,100,200,50,80,752,39,-1,-1,-1,0,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,838,194,-1,-1,-1,0,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,641,-1,-1,-1,-1,75,0,0,3892892.9236,10,16,4,18,302,100,100,100,100,100,100,800,600,403,-1,-1,7,234,0,1874660.55824,1,2,4,18,302,109,105,111,101,108,95,221,562,237,798,-1,0,270,0,36596.5848,9,5,1,3,302,100,100,125,125,100,90,-1,-1,-1,-1,-1,100,0,0,2,10,passive,0
75,73,100,92,76,82,233,-1,-1,-1,-1,0,234,0,8.6546,14,16,18,18,95,130,98,71,83,77,234,90,767,-1,-1,0,270,0,5.69884,14,2,18,18,91,115,93,99,81,85,175,522,-1,-1,-1,0,0,4,14.41772,14,1,18,18,78,93,71,128,105,92,647,-1,-1,-1,-1,0,0,0,35.6966,17,14,18,18,94,91,81,115,116,85,95,-1,-1,-1,-1,0,0,0,12.23932,7,14,18,18,82,128,86,66,76,108,522,-1,-1,-1,-1,100,0,0,5,1637607.85028,5,12,16,18,302,100,200,100,200,50,80,752,39,-1,-1,-1,0,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,838,194,-1,-1,-1,0,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,641,-1,-1,-1,-1,0,0,0,3892892.9236,10,16,4,18,302,100,100,100,100,100,100,800,600,403,-1,-1,7,234,0,1874660.55824,1,2,4,18,302,109,105,111,101,108,95,221,562,237,798,-1,0,270,0,36596.5848,9,5,1,3,302,100,100,125,125,100,90,-1,-1,-1,-1,-1,100,0,0,5,10,passive,0
75,73,100,92,76,82,233,-1,-1,-1,-1,0,234,0,8.6546,14,16,18,18,95,130,98,71,83,77,234,90,767,-1,-1,0,270,0,5.69884,14,2,18,18,91,115,93,99,81,85,175,522,-1,-1,-1,0,0,4,14.41772,14,1,18,18,78,93,71,128,105,92,647,-1,-1,-1,-1,0,0,0,35.6966,17,14,18,18,94,91,81,115,116,85,95,-1,-1,-1,-1,0,0,0,12.23932,7,14,18,18,82,128,86,66,76,108,522,-1,-1,-1,-1,0,0,0,5,1637607.85028,5,12,16,18,302,100,200,100,200,50,80,752,39,-1,-1,-1,0,0,0,353070.14672,1,2,4,18,302,120,90,110,90,120,100,838,194,-1,-1,-1,0,0,0,49546.0414,1,2,4,18,302,105,100,109,100,100,85,641,-1,-1,-1,-1,0,0,0,3892892.9236,10,16,4,18,302,100,100,100,100,100,100,800,600,403,-1,-1,7,234,0,1874660.55824,1,2,4,18,302,109,105,111,101,108,95,221,562,237,798,-1,0,270,0,36596.5848,9,5,1,3,302,100,100,125,125,100,90,268,-1,-1,-1,-1,7,0,0,5,10,passive,0
